Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
14	4	1	dev=net(1)	DropData	0	0	0	0
14	4	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
14	4	1	dev=net(1)	InTimedOutInterests	0	0	0	0
14	4	1	dev=net(1)	OutSatisfiedInterests	0	0	0	0
14	4	1	dev=net(1)	OutTimedOutInterests	102.267	0	100	0
14	4	-1	all	SatisfiedInterests	0	0	0	0
14	4	-1	all	TimedOutInterests	102.267	0	100	0
14	7	0	dev=net(0)	InInterests	100.891	3.64546	105	3.79395
14	7	0	dev=net(0)	OutInterests	0	0	0	0
14	7	0	dev=net(0)	DropInterests	0	0	0	0
14	7	0	dev=net(0)	InNacks	0	0	0	0
14	7	0	dev=net(0)	OutNacks	0	0	0	0
14	7	0	dev=net(0)	DropNacks	0	0	0	0
14	7	0	dev=net(0)	InData	0	0	0	0
14	7	0	dev=net(0)	OutData	100.891	105.127	105	109.409
14	7	0	dev=net(0)	DropData	0	0	0	0
14	7	0	dev=net(0)	InSatisfiedInterests	100.891	0	105	0
14	7	0	dev=net(0)	InTimedOutInterests	0	0	0	0
14	7	0	dev=net(0)	OutSatisfiedInterests	0	0	0	0
14	7	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
14	7	2	dev=local(2)	InInterests	0	0	0	0
14	7	2	dev=local(2)	OutInterests	100.891	3.64546	105	3.79395
14	7	2	dev=local(2)	DropInterests	0	0	0	0
14	7	2	dev=local(2)	InNacks	0	0	0	0
14	7	2	dev=local(2)	OutNacks	0	0	0	0
14	7	2	dev=local(2)	DropNacks	0	0	0	0
14	7	2	dev=local(2)	InData	100.891	0	105	0
14	7	2	dev=local(2)	OutData	0	0	0	0
14	7	2	dev=local(2)	DropData	0	0	0	0
14	7	2	dev=local(2)	InSatisfiedInterests	0	0	0	0
14	7	2	dev=local(2)	InTimedOutInterests	0	0	0	0
14	7	2	dev=local(2)	OutSatisfiedInterests	100.891	0	105	0
14	7	2	dev=local(2)	OutTimedOutInterests	0	0	0	0
14	7	-1	all	SatisfiedInterests	100.891	0	105	0
14	7	-1	all	TimedOutInterests	0	0	0	0
15	0	0	dev=net(0)	InInterests	0	0	0	0
15	0	0	dev=net(0)	OutInterests	146.167	5.28141	146	5.27539
15	0	0	dev=net(0)	DropInterests	0	0	0	0
15	0	0	dev=net(0)	InNacks	0	0	0	0
15	0	0	dev=net(0)	OutNacks	0	0	0	0
15	0	0	dev=net(0)	DropNacks	0	0	0	0
15	0	0	dev=net(0)	InData	79.6804	83.0264	80	83.3594
15	0	0	dev=net(0)	OutData	0	0	0	0
15	0	0	dev=net(0)	DropData	79.6804	83.0264	80	83.3594
15	0	0	dev=net(0)	InSatisfiedInterests	0	0	0	0
15	0	0	dev=net(0)	InTimedOutInterests	0	0	0	0
15	0	0	dev=net(0)	OutSatisfiedInterests	3.2365e-05	0	0	0
15	0	0	dev=net(0)	OutTimedOutInterests	146.167	0	146	0
15	0	1	dev=local(1)	InInterests	146.167	0	146	0
15	0	1	dev=local(1)	OutInterests	0	0	0	0
15	0	1	dev=local(1)	DropInterests	0	0	0	0
15	0	1	dev=local(1)	InNacks	0	0	0	0
15	0	1	dev=local(1)	OutNacks	0	0	0	0
15	0	1	dev=local(1)	DropNacks	0	0	0	0
15	0	1	dev=local(1)	InData	0	0	0	0
15	0	1	dev=local(1)	OutData	3.2365e-05	3.37203e-05	0	0
15	0	1	dev=local(1)	DropData	0	0	0	0
15	0	1	dev=local(1)	InSatisfiedInterests	3.2365e-05	0	0	0
15	0	1	dev=local(1)	InTimedOutInterests	146.167	0	146	0
15	0	1	dev=local(1)	OutSatisfiedInterests	0	0	0	0
15	0	1	dev=local(1)	OutTimedOutInterests	0	0	0	0
15	0	-1	all	SatisfiedInterests	3.2365e-05	0	0	0
15	0	-1	all	TimedOutInterests	146.167	0	146	0
15	1	0	dev=net(0)	InInterests	107.92	3.89946	110	3.97461
15	1	0	dev=net(0)	OutInterests	0	0	0	0
15	1	0	dev=net(0)	DropInterests	0	0	0	0
15	1	0	dev=net(0)	InNacks	0	0	0	0
15	1	0	dev=net(0)	OutNacks	0	0	0	0
15	1	0	dev=net(0)	DropNacks	0	0	0	0
15	1	0	dev=net(0)	InData	0	0	0	0
15	1	0	dev=net(0)	OutData	106.998	111.491	108	112.535
15	1	0	dev=net(0)	DropData	0	0	0	0
15	1	0	dev=net(0)	InSatisfiedInterests	106.998	0	108	0
15	1	0	dev=net(0)	InTimedOutInterests	0	0	0	0
15	1	0	dev=net(0)	OutSatisfiedInterests	0	0	0	0
15	1	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
15	1	1	dev=net(1)	InInterests	0	0	0	0
15	1	1	dev=net(1)	OutInterests	107.92	3.89946	110	3.97461
15	1	1	dev=net(1)	DropInterests	0	0	0	0
15	1	1	dev=net(1)	InNacks	0	0	0	0
15	1	1	dev=net(1)	OutNacks	0	0	0	0
15	1	1	dev=net(1)	DropNacks	0	0	0	0
15	1	1	dev=net(1)	InData	0	0	0	0
15	1	1	dev=net(1)	OutData	0	0	0	0
15	1	1	dev=net(1)	DropData	0	0	0	0
15	1	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
15	1	1	dev=net(1)	InTimedOutInterests	0	0	0	0
15	1	1	dev=net(1)	OutSatisfiedInterests	106.998	0	108	0
15	1	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
15	1	2	dev=net(2)	InInterests	0	0	0	0
15	1	2	dev=net(2)	OutInterests	107.92	3.89946	110	3.97461
15	1	2	dev=net(2)	DropInterests	0	0	0	0
15	1	2	dev=net(2)	InNacks	0	0	0	0
15	1	2	dev=net(2)	OutNacks	0	0	0	0
15	1	2	dev=net(2)	DropNacks	0	0	0	0
15	1	2	dev=net(2)	InData	106.998	111.491	108	112.535
15	1	2	dev=net(2)	OutData	0	0	0	0
15	1	2	dev=net(2)	DropData	0	0	0	0
15	1	2	dev=net(2)	InSatisfiedInterests	0	0	0	0
15	1	2	dev=net(2)	InTimedOutInterests	0	0	0	0
15	1	2	dev=net(2)	OutSatisfiedInterests	106.998	0	108	0
15	1	2	dev=net(2)	OutTimedOutInterests	0	0	0	0
15	1	-1	all	SatisfiedInterests	106.998	0	108	0
15	1	-1	all	TimedOutInterests	0	0	0	0
15	3	0	dev=net(0)	InInterests	0	0	0	0
15	3	0	dev=net(0)	OutInterests	107.909	3.89906	110	3.97461
15	3	0	dev=net(0)	DropInterests	0	0	0	0
15	3	0	dev=net(0)	InNacks	0	0	0	0
15	3	0	dev=net(0)	OutNacks	0	0	0	0
15	3	0	dev=net(0)	DropNacks	0	0	0	0
15	3	0	dev=net(0)	InData	109.584	114.185	112	116.703
15	3	0	dev=net(0)	OutData	0	0	0	0
15	3	0	dev=net(0)	DropData	0	0	0	0
15	3	0	dev=net(0)	InSatisfiedInterests	0	0	0	0
15	3	0	dev=net(0)	InTimedOutInterests	0	0	0	0
15	3	0	dev=net(0)	OutSatisfiedInterests	109.584	0	112	0
15	3	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
15	3	1	dev=net(1)	InInterests	107.91	3.89907	110	3.97461
15	3	1	dev=net(1)	OutInterests	0	0	0	0
15	3	1	dev=net(1)	DropInterests	0	0	0	0
15	3	1	dev=net(1)	InNacks	0	0	0	0
15	3	1	dev=net(1)	OutNacks	0	0	0	0
15	3	1	dev=net(1)	DropNacks	0	0	0	0
15	3	1	dev=net(1)	InData	0	0	0	0
15	3	1	dev=net(1)	OutData	109.584	114.186	112	116.703
15	3	1	dev=net(1)	DropData	0	0	0	0
15	3	1	dev=net(1)	InSatisfiedInterests	109.584	0	112	0
15	3	1	dev=net(1)	InTimedOutInterests	0	0	0	0
15	3	1	dev=net(1)	OutSatisfiedInterests	0	0	0	0
15	3	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
15	3	-1	all	SatisfiedInterests	109.584	0	112	0
15	3	-1	all	TimedOutInterests	0	0	0	0
15	4	0	dev=net(0)	InInterests	106.578	3.85097	108	3.90234
15	4	0	dev=net(0)	OutInterests	0	0	0	0
15	4	0	dev=net(0)	DropInterests	0	0	0	0
15	4	0	dev=net(0)	InNacks	0	0	0	0
15	4	0	dev=net(0)	OutNacks	0	0	0	0
15	4	0	dev=net(0)	DropNacks	0	0	0	0
15	4	0	dev=net(0)	InData	0	0	0	0
15	4	0	dev=net(0)	OutData	0	0	0	0
15	4	0	dev=net(0)	DropData	0	0	0	0
15	4	0	dev=net(0)	InSatisfiedInterests	0	0	0	0
15	4	0	dev=net(0)	InTimedOutInterests	84.4534	0	80	0
15	4	0	dev=net(0)	OutSatisfiedInterests	0	0	0	0
15	4	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
15	4	1	dev=net(1)	InInterests	0	0	0	0
15	4	1	dev=net(1)	OutInterests	106.578	3.85097	108	3.90234
15	4	1	dev=net(1)	DropInterests	0	0	0	0
15	4	1	dev=net(1)	InNacks	0	0	0	0
15	4	1	dev=net(1)	OutNacks	0	0	0	0
15	4	1	dev=net(1)	DropNacks	0	0	0	0
15	4	1	dev=net(1)	InData	0	0	0	0
15	4	1	dev=net(1)	OutData	0	0	0	0
15	4	1	dev=net(1)	DropData	0	0	0	0
15	4	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
15	4	1	dev=net(1)	InTimedOutInterests	0	0	0	0
15	4	1	dev=net(1)	OutSatisfiedInterests	0	0	0	0
15	4	1	dev=net(1)	OutTimedOutInterests	84.4534	0	80	0
15	4	-1	all	SatisfiedInterests	0	0	0	0
15	4	-1	all	TimedOutInterests	84.4534	0	80	0
15	7	0	dev=net(0)	InInterests	106.578	3.85097	108	3.90234
15	7	0	dev=net(0)	OutInterests	0	0	0	0
15	7	0	dev=net(0)	DropInterests	0	0	0	0
15	7	0	dev=net(0)	InNacks	0	0	0	0
15	7	0	dev=net(0)	OutNacks	0	0	0	0
15	7	0	dev=net(0)	DropNacks	0	0	0	0
15	7	0	dev=net(0)	InData	0	0	0	0
15	7	0	dev=net(0)	OutData	106.578	111.054	108	112.535
15	7	0	dev=net(0)	DropData	0	0	0	0
15	7	0	dev=net(0)	InSatisfiedInterests	106.578	0	108	0
15	7	0	dev=net(0)	InTimedOutInterests	0	0	0	0
15	7	0	dev=net(0)	OutSatisfiedInterests	0	0	0	0
15	7	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
15	7	2	dev=local(2)	InInterests	0	0	0	0
15	7	2	dev=local(2)	OutInterests	106.578	3.85097	108	3.90234
15	7	2	dev=local(2)	DropInterests	0	0	0	0
15	7	2	dev=local(2)	InNacks	0	0	0	0
15	7	2	dev=local(2)	OutNacks	0	0	0	0
15	7	2	dev=local(2)	DropNacks	0	0	0	0
15	7	2	dev=local(2)	InData	106.578	0	108	0
15	7	2	dev=local(2)	OutData	0	0	0	0
15	7	2	dev=local(2)	DropData	0	0	0	0
15	7	2	dev=local(2)	InSatisfiedInterests	0	0	0	0
15	7	2	dev=local(2)	InTimedOutInterests	0	0	0	0
15	7	2	dev=local(2)	OutSatisfiedInterests	106.578	0	108	0
15	7	2	dev=local(2)	OutTimedOutInterests	0	0	0	0
15	7	-1	all	SatisfiedInterests	106.578	0	108	0
15	7	-1	all	TimedOutInterests	0	0	0	0
16	0	0	dev=net(0)	InInterests	0	0	0	0
16	0	0	dev=net(0)	OutInterests	146.833	5.3055	147	5.31152
16	0	0	dev=net(0)	DropInterests	0	0	0	0
16	0	0	dev=net(0)	InNacks	0	0	0	0
16	0	0	dev=net(0)	OutNacks	0	0	0	0
16	0	0	dev=net(0)	DropNacks	0	0	0	0
16	0	0	dev=net(0)	InData	77.5361	80.792	77	80.2334
16	0	0	dev=net(0)	OutData	0	0	0	0
16	0	0	dev=net(0)	DropData	77.5361	80.792	77	80.2334
16	0	0	dev=net(0)	InSatisfiedInterests	0	0	0	0
16	0	0	dev=net(0)	InTimedOutInterests	0	0	0	0
16	0	0	dev=net(0)	OutSatisfiedInterests	6.47299e-06	0	0	0
16	0	0	dev=net(0)	OutTimedOutInterests	146.833	0	147	0
16	0	1	dev=local(1)	InInterests	146.833	0	147	0
16	0	1	dev=local(1)	OutInterests	0	0	0	0
16	0	1	dev=local(1)	DropInterests	0	0	0	0
16	0	1	dev=local(1)	InNacks	0	0	0	0
16	0	1	dev=local(1)	OutNacks	0	0	0	0
16	0	1	dev=local(1)	DropNacks	0	0	0	0
16	0	1	dev=local(1)	InData	0	0	0	0
16	0	1	dev=local(1)	OutData	6.47299e-06	6.74407e-06	0	0
16	0	1	dev=local(1)	DropData	0	0	0	0
16	0	1	dev=local(1)	InSatisfiedInterests	6.47299e-06	0	0	0
16	0	1	dev=local(1)	InTimedOutInterests	146.833	0	147	0
16	0	1	dev=local(1)	OutSatisfiedInterests	0	0	0	0
16	0	1	dev=local(1)	OutTimedOutInterests	0	0	0	0
16	0	-1	all	SatisfiedInterests	6.47299e-06	0	0	0
16	0	-1	all	TimedOutInterests	146.833	0	147	0
16	1	0	dev=net(0)	InInterests	108.784	3.93067	109	3.93848
16	1	0	dev=net(0)	OutInterests	0	0	0	0
16	1	0	dev=net(0)	DropInterests	0	0	0	0
16	1	0	dev=net(0)	InNacks	0	0	0	0
16	1	0	dev=net(0)	OutNacks	0	0	0	0
16	1	0	dev=net(0)	DropNacks	0	0	0	0
16	1	0	dev=net(0)	InData	0	0	0	0
16	1	0	dev=net(0)	OutData	110.2	114.827	111	115.661
16	1	0	dev=net(0)	DropData	0	0	0	0
16	1	0	dev=net(0)	InSatisfiedInterests	110.2	0	111	0
16	1	0	dev=net(0)	InTimedOutInterests	0	0	0	0
16	1	0	dev=net(0)	OutSatisfiedInterests	0	0	0	0
16	1	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
16	1	1	dev=net(1)	InInterests	0	0	0	0
16	1	1	dev=net(1)	OutInterests	108.784	3.93067	109	3.93848
16	1	1	dev=net(1)	DropInterests	0	0	0	0
16	1	1	dev=net(1)	InNacks	0	0	0	0
16	1	1	dev=net(1)	OutNacks	0	0	0	0
16	1	1	dev=net(1)	DropNacks	0	0	0	0
16	1	1	dev=net(1)	InData	0	0	0	0
16	1	1	dev=net(1)	OutData	0	0	0	0
16	1	1	dev=net(1)	DropData	0	0	0	0
16	1	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
16	1	1	dev=net(1)	InTimedOutInterests	0	0	0	0
16	1	1	dev=net(1)	OutSatisfiedInterests	110.2	0	111	0
16	1	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
16	1	2	dev=net(2)	InInterests	0	0	0	0
16	1	2	dev=net(2)	OutInterests	108.784	3.93067	109	3.93848
16	1	2	dev=net(2)	DropInterests	0	0	0	0
16	1	2	dev=net(2)	InNacks	0	0	0	0
16	1	2	dev=net(2)	OutNacks	0	0	0	0
16	1	2	dev=net(2)	DropNacks	0	0	0	0
16	1	2	dev=net(2)	InData	110.2	114.827	111	115.661
16	1	2	dev=net(2)	OutData	0	0	0	0
16	1	2	dev=net(2)	DropData	0	0	0	0
16	1	2	dev=net(2)	InSatisfiedInterests	0	0	0	0
16	1	2	dev=net(2)	InTimedOutInterests	0	0	0	0
16	1	2	dev=net(2)	OutSatisfiedInterests	110.2	0	111	0
16	1	2	dev=net(2)	OutTimedOutInterests	0	0	0	0
16	1	-1	all	SatisfiedInterests	110.2	0	111	0
16	1	-1	all	TimedOutInterests	0	0	0	0
16	3	0	dev=net(0)	InInterests	0	0	0	0
16	3	0	dev=net(0)	OutInterests	109.582	3.9595	110	3.97461
16	3	0	dev=net(0)	DropInterests	0	0	0	0
16	3	0	dev=net(0)	InNacks	0	0	0	0
16	3	0	dev=net(0)	OutNacks	0	0	0	0
16	3	0	dev=net(0)	DropNacks	0	0	0	0
16	3	0	dev=net(0)	InData	109.117	113.699	109	113.577
16	3	0	dev=net(0)	OutData	0	0	0	0
16	3	0	dev=net(0)	DropData	0	0	0	0
16	3	0	dev=net(0)	InSatisfiedInterests	0	0	0	0
16	3	0	dev=net(0)	InTimedOutInterests	0	0	0	0
16	3	0	dev=net(0)	OutSatisfiedInterests	109.117	0	109	0
16	3	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
16	3	1	dev=net(1)	InInterests	111.182	4.01731	112	4.04688
16	3	1	dev=net(1)	OutInterests	0	0	0	0
16	3	1	dev=net(1)	DropInterests	0	0	0	0
16	3	1	dev=net(1)	InNacks	0	0	0	0
16	3	1	dev=net(1)	OutNacks	0	0	0	0
16	3	1	dev=net(1)	DropNacks	0	0	0	0
16	3	1	dev=net(1)	InData	0	0	0	0
16	3	1	dev=net(1)	OutData	110.717	115.366	111	115.661
16	3	1	dev=net(1)	DropData	0	0	0	0
16	3	1	dev=net(1)	InSatisfiedInterests	110.717	0	111	0
16	3	1	dev=net(1)	InTimedOutInterests	0	0	0	0
16	3	1	dev=net(1)	OutSatisfiedInterests	0	0	0	0
16	3	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
16	3	-1	all	SatisfiedInterests	110.717	0	111	0
16	3	-1	all	TimedOutInterests	0	0	0	0
16	4	0	dev=net(0)	InInterests	110.116	3.97879	111	4.01074
16	4	0	dev=net(0)	OutInterests	0	0	0	0
16	4	0	dev=net(0)	DropInterests	0	0	0	0
16	4	0	dev=net(0)	InNacks	0	0	0	0
16	4	0	dev=net(0)	OutNacks	0	0	0	0
16	4	0	dev=net(0)	DropNacks	0	0	0	0
16	4	0	dev=net(0)	InData	0	0	0	0
16	4	0	dev=net(0)	OutData	0	0	0	0
16	4	0	dev=net(0)	DropData	0	0	0	0
16	4	0	dev=net(0)	InSatisfiedInterests	0	0	0	0
16	4	0	dev=net(0)	InTimedOutInterests	100.891	0	105	0
16	4	0	dev=net(0)	OutSatisfiedInterests	0	0	0	0
16	4	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
16	4	1	dev=net(1)	InInterests	0	0	0	0
16	4	1	dev=net(1)	OutInterests	110.116	3.97879	111	4.01074
16	4	1	dev=net(1)	DropInterests	0	0	0	0
16	4	1	dev=net(1)	InNacks	0	0	0	0
16	4	1	dev=net(1)	OutNacks	0	0	0	0
16	4	1	dev=net(1)	DropNacks	0	0	0	0
16	4	1	dev=net(1)	InData	0	0	0	0
16	4	1	dev=net(1)	OutData	0	0	0	0
16	4	1	dev=net(1)	DropData	0	0	0	0
16	4	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
16	4	1	dev=net(1)	InTimedOutInterests	0	0	0	0
16	4	1	dev=net(1)	OutSatisfiedInterests	0	0	0	0
16	4	1	dev=net(1)	OutTimedOutInterests	100.891	0	105	0
16	4	-1	all	SatisfiedInterests	0	0	0	0
16	4	-1	all	TimedOutInterests	100.891	0	105	0
16	7	0	dev=net(0)	InInterests	110.116	3.97879	111	4.01074
16	7	0	dev=net(0)	OutInterests	0	0	0	0
16	7	0	dev=net(0)	DropInterests	0	0	0	0
16	7	0	dev=net(0)	InNacks	0	0	0	0
16	7	0	dev=net(0)	OutNacks	0	0	0	0
16	7	0	dev=net(0)	DropNacks	0	0	0	0
16	7	0	dev=net(0)	InData	0	0	0	0
16	7	0	dev=net(0)	OutData	110.116	114.74	111	115.661
16	7	0	dev=net(0)	DropData	0	0	0	0
16	7	0	dev=net(0)	InSatisfiedInterests	110.116	0	111	0
16	7	0	dev=net(0)	InTimedOutInterests	0	0	0	0
16	7	0	dev=net(0)	OutSatisfiedInterests	0	0	0	0
16	7	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
16	7	2	dev=local(2)	InInterests	0	0	0	0
16	7	2	dev=local(2)	OutInterests	110.116	3.97879	111	4.01074
16	7	2	dev=local(2)	DropInterests	0	0	0	0
16	7	2	dev=local(2)	InNacks	0	0	0	0
16	7	2	dev=local(2)	OutNacks	0	0	0	0
16	7	2	dev=local(2)	DropNacks	0	0	0	0
16	7	2	dev=local(2)	InData	110.116	0	111	0
16	7	2	dev=local(2)	OutData	0	0	0	0
16	7	2	dev=local(2)	DropData	0	0	0	0
16	7	2	dev=local(2)	InSatisfiedInterests	0	0	0	0
16	7	2	dev=local(2)	InTimedOutInterests	0	0	0	0
16	7	2	dev=local(2)	OutSatisfiedInterests	110.116	0	111	0
16	7	2	dev=local(2)	OutTimedOutInterests	0	0	0	0
16	7	-1	all	SatisfiedInterests	110.116	0	111	0
16	7	-1	all	TimedOutInterests	0	0	0	0
17	0	0	dev=net(0)	InInterests	0	0	0	0
17	0	0	dev=net(0)	OutInterests	146.167	5.28141	146	5.27539
17	0	0	dev=net(0)	DropInterests	0	0	0	0
17	0	0	dev=net(0)	InNacks	0	0	0	0
17	0	0	dev=net(0)	OutNacks	0	0	0	0
17	0	0	dev=net(0)	DropNacks	0	0	0	0
17	0	0	dev=net(0)	InData	77.9072	81.1787	78	81.2754
17	0	0	dev=net(0)	OutData	0	0	0	0
17	0	0	dev=net(0)	DropData	77.9072	81.1787	78	81.2754
17	0	0	dev=net(0)	InSatisfiedInterests	0	0	0	0
17	0	0	dev=net(0)	InTimedOutInterests	0	0	0	0
17	0	0	dev=net(0)	OutSatisfiedInterests	1.2946e-06	0	0	0
17	0	0	dev=net(0)	OutTimedOutInterests	146.167	0	146	0
17	0	1	dev=local(1)	InInterests	146.167	0	146	0
17	0	1	dev=local(1)	OutInterests	0	0	0	0
17	0	1	dev=local(1)	DropInterests	0	0	0	0
17	0	1	dev=local(1)	InNacks	0	0	0	0
17	0	1	dev=local(1)	OutNacks	0	0	0	0
17	0	1	dev=local(1)	DropNacks	0	0	0	0
17	0	1	dev=local(1)	InData	0	0	0	0
17	0	1	dev=local(1)	OutData	1.2946e-06	1.34881e-06	0	0
17	0	1	dev=local(1)	DropData	0	0	0	0
17	0	1	dev=local(1)	InSatisfiedInterests	1.2946e-06	0	0	0
17	0	1	dev=local(1)	InTimedOutInterests	146.167	0	146	0
17	0	1	dev=local(1)	OutSatisfiedInterests	0	0	0	0
17	0	1	dev=local(1)	OutTimedOutInterests	0	0	0	0
17	0	-1	all	SatisfiedInterests	1.2946e-06	0	0	0
17	0	-1	all	TimedOutInterests	146.167	0	146	0
17	1	0	dev=net(0)	InInterests	111.357	4.02363	112	4.04688
17	1	0	dev=net(0)	OutInterests	0	0	0	0
17	1	0	dev=net(0)	DropInterests	0	0	0	0
17	1	0	dev=net(0)	InNacks	0	0	0	0
17	1	0	dev=net(0)	OutNacks	0	0	0	0
17	1	0	dev=net(0)	DropNacks	0	0	0	0
17	1	0	dev=net(0)	InData	0	0	0	0
17	1	0	dev=net(0)	OutData	111.64	116.328	112	116.703
17	1	0	dev=net(0)	DropData	0	0	0	0
17	1	0	dev=net(0)	InSatisfiedInterests	111.64	0	112	0
17	1	0	dev=net(0)	InTimedOutInterests	0	0	0	0
17	1	0	dev=net(0)	OutSatisfiedInterests	0	0	0	0
17	1	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
17	1	1	dev=net(1)	InInterests	0	0	0	0
17	1	1	dev=net(1)	OutInterests	111.357	4.02363	112	4.04688
17	1	1	dev=net(1)	DropInterests	0	0	0	0
17	1	1	dev=net(1)	InNacks	0	0	0	0
17	1	1	dev=net(1)	OutNacks	0	0	0	0
17	1	1	dev=net(1)	DropNacks	0	0	0	0
17	1	1	dev=net(1)	InData	0	0	0	0
17	1	1	dev=net(1)	OutData	0	0	0	0
17	1	1	dev=net(1)	DropData	0	0	0	0
17	1	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
17	1	1	dev=net(1)	InTimedOutInterests	0	0	0	0
17	1	1	dev=net(1)	OutSatisfiedInterests	111.64	0	112	0
17	1	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
17	1	2	dev=net(2)	InInterests	0	0	0	0
17	1	2	dev=net(2)	OutInterests	111.357	4.02363	112	4.04688
17	1	2	dev=net(2)	DropInterests	0	0	0	0
17	1	2	dev=net(2)	InNacks	0	0	0	0
17	1	2	dev=net(2)	OutNacks	0	0	0	0
17	1	2	dev=net(2)	DropNacks	0	0	0	0
17	1	2	dev=net(2)	InData	111.64	116.328	112	116.703
17	1	2	dev=net(2)	OutData	0	0	0	0
17	1	2	dev=net(2)	DropData	0	0	0	0
17	1	2	dev=net(2)	InSatisfiedInterests	0	0	0	0
17	1	2	dev=net(2)	InTimedOutInterests	0	0	0	0
17	1	2	dev=net(2)	OutSatisfiedInterests	111.64	0	112	0
17	1	2	dev=net(2)	OutTimedOutInterests	0	0	0	0
17	1	-1	all	SatisfiedInterests	111.64	0	112	0
17	1	-1	all	TimedOutInterests	0	0	0	0
17	3	0	dev=net(0)	InInterests	0	0	0	0
17	3	0	dev=net(0)	OutInterests	110.716	4.00049	111	4.01074
17	3	0	dev=net(0)	DropInterests	0	0	0	0
17	3	0	dev=net(0)	InNacks	0	0	0	0
17	3	0	dev=net(0)	OutNacks	0	0	0	0
17	3	0	dev=net(0)	DropNacks	0	0	0	0
17	3	0	dev=net(0)	InData	109.023	113.601	109	113.577
17	3	0	dev=net(0)	OutData	0	0	0	0
17	3	0	dev=net(0)	DropData	0	0	0	0
17	3	0	dev=net(0)	InSatisfiedInterests	0	0	0	0
17	3	0	dev=net(0)	InTimedOutInterests	0	0	0	0
17	3	0	dev=net(0)	OutSatisfiedInterests	109.023	0	109	0
17	3	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
17	3	1	dev=net(1)	InInterests	111.036	4.01206	111	4.01074
17	3	1	dev=net(1)	OutInterests	0	0	0	0
17	3	1	dev=net(1)	DropInterests	0	0	0	0
17	3	1	dev=net(1)	InNacks	0	0	0	0
17	3	1	dev=net(1)	OutNacks	0	0	0	0
17	3	1	dev=net(1)	DropNacks	0	0	0	0
17	3	1	dev=net(1)	InData	0	0	0	0
17	3	1	dev=net(1)	OutData	109.343	113.935	109	113.577
17	3	1	dev=net(1)	DropData	0	0	0	0
17	3	1	dev=net(1)	InSatisfiedInterests	109.343	0	109	0
17	3	1	dev=net(1)	InTimedOutInterests	0	0	0	0
17	3	1	dev=net(1)	OutSatisfiedInterests	0	0	0	0
17	3	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
17	3	-1	all	SatisfiedInterests	109.343	0	109	0
17	3	-1	all	TimedOutInterests	0	0	0	0
17	4	0	dev=net(0)	InInterests	111.623	4.03326	112	4.04688
17	4	0	dev=net(0)	OutInterests	0	0	0	0
17	4	0	dev=net(0)	DropInterests	0	0	0	0
17	4	0	dev=net(0)	InNacks	0	0	0	0
17	4	0	dev=net(0)	OutNacks	0	0	0	0
17	4	0	dev=net(0)	DropNacks	0	0	0	0
17	4	0	dev=net(0)	InData	0	0	0	0
17	4	0	dev=net(0)	OutData	0	0	0	0
17	4	0	dev=net(0)	DropData	0	0	0	0
17	4	0	dev=net(0)	InSatisfiedInterests	0	0	0	0
17	4	0	dev=net(0)	InTimedOutInterests	106.578	0	108	0
17	4	0	dev=net(0)	OutSatisfiedInterests	0	0	0	0
17	4	0	dev=net(0)	OutTimedOutInterests	0	0	0	0
17	4	1	dev=net(1)	InInterests	0	0	0	0
17	4	1	dev=net(1)	OutInterests	111.623	4.03326	112	4.04688
17	4	1	dev=net(1)	DropInterests	0	0	0	0
17	4	1	dev=net(1)	InNacks	0	0	0	0
17	4	1	dev=net(1)	OutNacks	0	0	0	0
17	4	1	dev=net(1)	DropNacks	0	0	0	0
17	4	1	dev=net(1)	InData	0	0	0	0
17	4	1	dev=net(1)	OutData	0	0	0	0
17	4	1	dev=net(1)	DropData	0	0	0	0
17	4	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
17	4	1	dev=net(1)	InTimedOutInterests	0	0	0	0
17	4	1	dev=net(1)	OutSatisfiedInterests	0	0	0	0
17	4	1	dev=net(1)	OutTimedOutInterests	106.578	0	108	0
17	4	-1	all	SatisfiedInterests	0	0	0	0
